Receipt.No,Employee.No,Amount
14337,39,$840.09 
14338,86,$443.46 
14339,2,$637.49 
14340,7,$7.83 
14341,34,$160.70 
14342,4,$882.26 
14343,75,$795.49 
14344,20,$127.94 
14345,20,$868.95 
14346,51,$154.31 
14347,23,$950.18 
14348,99,$722.25 
14349,47,$764.31 
14350,82,$97.79 
14351,92,$75.55 
14352,29,$493.89 
14353,68,$379.38 
14354,78,$151.95 
14355,20,$221.65 
14356,4,$819.73 
14357,64,$202.14 
14358,92,$196.51 
14359,76,$636.61 
14360,50,$361.04 
14361,95,$185.68 
14362,1,$54.89 
14363,86,$807.65 
14364,14,$756.00 
14365,61,$299.77 
14366,85,$682.14 
14367,14,$798.72 
14368,75,$117.25 
14369,73,$697.68 
14370,2,$985.28 
14371,89,$245.72 
14372,92,$672.99 
14373,14,$917.42 
14374,30,$286.92 
14375,43,$437.19 
14376,91,$187.47 
14377,3,$494.12 
14378,46,$848.26 
14379,36,$150.52 
14380,4,$55.79 
14381,76,$201.13 
14382,74,$62.67 
14383,35,$140.52 
14384,99,$193.01 
14385,26,$980.41 
14386,12,$591.67 
14387,24,$193.54 
14388,48,$132.33 
14389,20,$388.92 
14390,53,$269.70 
14391,9,$425.83 
14392,35,$548.19 
14393,10,$680.67 
14394,44,$220.53 
14395,69,$565.52 
14396,22,$360.07 
14397,29,$135.05 
14398,15,$146.26 
14399,92,$660.40 
14400,13,$41.04 
14401,40,$361.39 
14402,96,$906.28 
14403,84,$942.76 
14404,17,$347.65 
14405,1,$85.54 
14406,29,$750.69 
14407,23,$233.57 
14408,21,$686.40 
14409,46,$18.81 
14410,7,$557.73 
14411,53,$967.93 
14412,13,$147.29 
14413,65,$932.43 
14414,4,$135.95 
14415,93,$772.79 
14416,51,$18.66 
14417,26,$531.16 
14418,76,$550.18 
14419,98,$843.42 
14420,88,$915.91 
14421,85,$82.13 
14422,37,$545.16 
14423,33,$42.30 
14424,38,$172.92 
14425,28,$545.49 
14426,54,$823.51 
14427,0,$13.52 
14428,52,$483.79 
14429,83,$884.74 
14430,93,$570.21 
14431,30,$544.01 
14432,39,$740.26 
14433,8,$706.83 
14434,72,$782.38 
14435,51,$734.53 
14436,17,$121.72 
14437,95,$506.15 
14438,55,$133.41 
14439,11,$393.36 
14440,36,$873.81 
14441,94,$48.13 
14442,27,$846.36 
14443,71,$990.57 
14444,70,$840.05 
14445,32,$15.01 
14446,94,$928.80 
14447,13,$387.79 
14448,30,$546.77 
14449,60,$455.62
14450,53,$314.36 
14451,52,$503.31 
14452,74,$687.55 
14453,96,$261.37 
14454,37,$64.93 
14455,2,$277.92 
14456,78,$725.51 
14457,18,$158.77 
14458,96,$872.99 
14459,49,$696.15 
14460,36,$758.09 
14461,86,$536.53 
14462,68,$966.86 
14463,79,$29.18 
14464,9,$256.12 
14465,43,$792.27 
14466,36,$119.20 
14467,48,$874.91 
14468,60,$461.20
14469,48,$179.71 
14470,69,$615.96 
14471,87,$383.13 
14472,61,$993.19 
14473,57,$639.20 
14474,74,$32.37 
14475,74,$142.39 
14476,47,$778.01 
14477,81,$250.46 
14478,64,$609.50 
14479,97,$759.25 
14480,42,$465.73 
14481,24,$666.80 
14482,40,$817.52 
14483,53,$483.66 
14484,69,$644.70 
14485,21,$694.06 
14486,26,$518.33 
14487,6,$623.26 
14488,7,$149.56 
14489,7,$38.06 
14490,73,$371.80 
14491,80,$638.37 
14492,26,$114.95 
14493,1,$928.10 
14494,65,$828.24 
14495,85,$154.63 
14496,72,$542.90 
14497,33,$249.96 
14498,24,$873.17 
14499,73,$995.81 
14500,17,$594.94 
14501,57,$913.61 
14502,23,$82.73 
14503,35,$640.06 
14504,26,$122.93 
14505,25,$65.39 
14506,97,$496.96 
14507,82,$856.04 
14508,61,$24.82 
14509,18,$117.78 
14510,39,$857.57 
14511,35,$762.18 
14512,1,$70.94 
14513,10,$875.76 
14514,66,$754.25 
14515,91,$0.52 
14516,33,$863.76 
14517,13,$307.32 
14518,90,$589.48 
14519,48,$217.40 
14520,18,$910.45 
14521,22,$727.87 
14522,46,$208.19 
14523,99,$459.09 
14524,25,$497.43 
14525,28,$793.42 
14526,20,$755.66 
14527,13,$711.13 
14528,61,$31.00 
14529,40,$271.03 
14530,89,$179.39 
14531,43,$589.91 
14532,22,$587.04 
14533,97,$38.06 
14534,68,$126.16 
14535,70,$235.87 
14536,24,$718.29 
14537,36,$582.44 
14538,1,$871.53 
14539,68,$604.20 
14540,99,$390.06 
14541,33,$748.87 
14542,32,$792.19 
14543,2,$312.44 
14544,52,$728.72 
14545,25,$642.87 
14546,58,$278.91 
14547,31,$834.24 
14548,35,$658.66 
14549,74,$778.93 
14550,12,$344.05 
14551,14,$566.57 
14552,40,$12.54 
14553,22,$688.54 
14554,54,$407.98 
14555,93,$66.14 
14556,15,$967.44 
14557,73,$398.92 
14558,83,$430.46 
14559,32,$219.09 
14560,45,$425.18 
14561,53,$714.36 
14562,77,$605.74 
14563,95,$729.97 
14564,28,$946.59 
14565,66,$372.36 
14566,74,$22.07 
14567,33,$690.39 
14568,44,$85.44 
14569,30,$508.06 
14570,36,$31.97 
14571,7,$782.64 
14572,26,$282.70 
14573,82,$281.20 
14574,39,$821.74 
14575,92,$274.76 
14576,68,$174.98 
14577,13,$269.23 
14578,36,$978.61 
14579,26,$189.32 
14580,19,$786.89 
14581,59,$649.21 
14582,20,$264.85 
14583,46,$354.52 
14584,9,$503.62 
14585,17,$188.09 
14586,41,$744.05 
14587,87,$970.84 
14588,58,$738.86 
14589,59,$400.61 
14590,58,$364.38 
14591,23,$244.55 
14592,44,$896.38 
14593,79,$51.58 
14594,7,$923.33 
14595,44,$870.99 
14596,4,$271.77 
14597,57,$264.50 
14598,9,$557.61 
14599,62,$591.54 
14600,94,$779.46 
14601,35,$948.14 
14602,85,$644.03 
14603,60,$483.00
14604,40,$637.33 
14605,42,$427.26 
14606,89,$500.81 
14607,75,$786.39 
14608,31,$69.18 
14609,24,$942.54 
14610,42,$770.92 
14611,23,$321.43 
14612,44,$777.91 
14613,62,$677.90 
14614,54,$895.28 
14615,87,$201.74 
14616,18,$298.43 
14617,93,$817.69 
14618,28,$20.91 
14619,73,$153.36 
14620,56,$637.43 
14621,57,$891.47 
14622,80,$678.90 
14623,16,$641.33 
14624,4,$514.55 
14625,96,$611.13 
14626,23,$407.03 
14627,49,$999.11 
14628,48,$208.26 
14629,9,$901.73 
14630,29,$266.96 
14631,49,$340.99 
14632,35,$368.18 
14633,99,$321.99 
14634,68,$726.27 
14635,3,$193.55 
14636,75,$294.00 
14637,14,$83.16 
14638,4,$678.19 
14639,28,$344.30 
14640,73,$989.67 
14641,68,$70.66 
14642,75,$968.19 
14643,19,$911.45 
14644,78,$97.44 
14645,67,$880.02 
14646,98,$673.98 
14647,83,$559.45 
14648,6,$413.28 
14649,5,$758.34 
14650,27,$168.27 
14651,36,$20.89 
14652,72,$353.22 
14653,79,$109.83 
14654,76,$438.19 
14655,58,$821.28 
14656,48,$65.58 
14657,96,$806.94 
14658,11,$143.83 
14659,81,$483.98 
14660,35,$270.77 
14661,8,$929.14 
14662,31,$562.62 
14663,37,$191.09 
14664,8,$968.90 
14665,29,$420.43 
14666,18,$362.46 
14667,19,$649.92 
14668,70,$206.91 
14669,53,$506.78 
14670,72,$506.86 
14671,21,$678.57 
14672,54,$597.25 
14673,41,$344.77 
14674,58,$997.12 
14675,74,$61.68 
14676,98,$91.86 
14677,23,$294.89 
14678,2,$120.52 
14679,33,$171.97 
14680,95,$784.97 
14681,32,$321.43 
14682,7,$61.69 
14683,8,$607.41 
14684,85,$905.35 
14685,80,$319.30 
14686,39,$26.43 
14687,27,$235.27 
14688,68,$197.27 
14689,59,$431.05 
14690,15,$806.94 
14691,57,$604.58 
14692,58,$755.89 
14693,59,$222.59 
14694,18,$607.64 
14695,31,$979.41 
14696,97,$566.22 
14697,83,$290.30 
14698,18,$74.66 
14699,4,$278.11 
14700,11,$388.37 
14701,3,$665.57 
14702,91,$448.06 
14703,74,$324.74 
14704,14,$971.25 
14705,42,$622.64 
14706,30,$758.79 
14707,98,$515.90 
14708,99,$322.36 
14709,72,$329.64 
14710,41,$201.65 
14711,69,$445.33 
14712,91,$349.14 
14713,37,$385.26 
14714,20,$336.97 
14715,27,$78.94 
14716,59,$937.94 
14717,83,$370.57 
14718,57,$379.78 
14719,72,$938.79 
14720,0,$440.26 
14721,85,$423.35 
14722,30,$785.18 
14723,85,$42.77 
14724,86,$591.57 
14725,67,$8.68 
14726,18,$515.42 
14727,72,$626.11 
14728,52,$76.43 
14729,26,$611.06 
14730,80,$95.26 
14731,21,$791.43 
14732,71,$298.25 
14733,44,$46.35 
14734,65,$935.58 
14735,59,$575.83 
14736,1,$435.83 
14737,47,$686.26 
14738,67,$98.09 
14739,43,$815.62 
14740,23,$273.94 
14741,24,$278.11 
14742,0,$162.88 
14743,46,$94.04 
14744,11,$301.60 
14745,98,$716.17 
14746,18,$276.55 
14747,21,$124.54 
14748,83,$44.53 
14749,56,$606.42 
14750,32,$347.52 
14751,28,$818.69 
14752,38,$678.05 
14753,59,$370.19 
14754,11,$791.80 
14755,74,$644.56 
14756,44,$992.26 
14757,65,$783.68 
14758,45,$578.93 
14759,55,$554.25 
14760,17,$639.86 
14761,43,$61.59 
14762,20,$450.21 
14763,9,$645.99 
14764,57,$217.45 
14765,95,$524.63 
14766,64,$931.47 
14767,60,$486.06
14768,77,$788.50 
14769,42,$489.26 
14770,3,$31.01 
14771,5,$964.56 
14772,95,$130.26 
14773,4,$772.56 
14774,90,$555.89 
14775,88,$656.54 
14776,99,$938.02 
14777,19,$135.01 
14778,57,$894.91 
14779,94,$371.04 
14780,60,$489.26
14781,6,$38.66 
14782,61,$819.57 
14783,30,$112.42 
14784,95,$599.77 
14785,26,$829.03 
14786,94,$543.11 
14787,97,$224.71 
14788,49,$980.82 
14789,75,$508.14 
14790,19,$174.41 
14791,48,$714.39 
14792,98,$236.03 
14793,94,$959.13 
14794,59,$743.45 
14795,54,$895.83 
14796,53,$350.34 
14797,84,$362.10 
14798,87,$372.88 
14799,57,$961.73 
14800,42,$930.63 
14801,19,$563.74 
14802,22,$490.12 
14803,89,$366.30 
14804,85,$259.74 
14805,70,$877.05 
14806,80,$203.69 
14807,57,$708.08 
14808,71,$292.29 
14809,43,$331.10 
14810,88,$322.52 
14811,60,$459.84
14812,51,$554.09 
14813,35,$6.08 
14814,96,$244.51 
14815,30,$894.05 
14816,57,$957.70 
14817,82,$521.34 
14818,13,$177.02 
14819,91,$268.26 
14820,16,$784.68 
14821,25,$657.35 
14822,72,$240.25 
14823,17,$254.29 
14824,87,$985.82 
14825,71,$45.61 
14826,73,$626.27 
14827,38,$467.77 
14828,2,$679.94 
14829,46,$494.43 
14830,12,$426.30 
14831,31,$729.00 
14832,11,$60.72 
14833,89,$163.80 
14834,73,$699.04 
14835,28,$742.48 
14836,69,$259.14 
14837,29,$223.33 
14838,72,$895.22 
14839,78,$688.30 
14840,37,$151.73 
14841,28,$971.62 
14842,70,$913.09 
14843,89,$984.49 
14844,85,$269.94 
14845,3,$526.78 
14846,39,$393.58 
14847,47,$633.33 
14848,36,$810.86 
14849,91,$812.57 
14850,20,$212.61 
14851,13,$741.23 
14852,5,$716.78 
14853,99,$666.21 
14854,56,$981.92 
14855,68,$362.50 
14856,5,$136.46 
14857,53,$646.47 
14858,14,$590.76 
14859,94,$186.75 
14860,48,$539.75 
14861,87,$596.60 
14862,76,$821.53 
14863,33,$609.86 
14864,33,$861.57 
14865,46,$460.67 
14866,5,$71.59 
14867,10,$79.86 
14868,70,$173.05 
14869,21,$114.44 
14870,68,$518.50 
14871,25,$126.56 
14872,5,$947.73 
14873,66,$132.52 
14874,65,$257.15 
14875,20,$122.89 
14876,76,$216.77 
14877,44,$783.97 
14878,3,$1.35 
14879,70,$299.98 
14880,29,$642.08 
14881,27,$801.37 
14882,89,$122.44 
14883,3,$439.04 
14884,37,$512.25 
14885,76,$11.15 
14886,14,$6.61 
14887,75,$164.90 
14888,51,$111.23 
14889,55,$864.38 
14890,53,$631.81 
14891,31,$528.40 
14892,0,$788.71 
14893,61,$418.06 
14894,20,$542.48 
14895,47,$221.77 
14896,95,$728.73 
14897,82,$577.56 
14898,17,$79.18 
14899,5,$262.37 
14900,41,$446.67 
14901,28,$122.69 
14902,20,$231.74 
14903,79,$437.01 
14904,12,$616.77 
14905,65,$176.98 
14906,33,$980.58 
14907,60,$462.65
14908,66,$389.51 
14909,11,$905.44 
14910,66,$903.20 
14911,80,$353.25 
14912,15,$251.18 
14913,6,$188.51 
14914,56,$832.09 
14915,47,$121.68 
14916,96,$468.77 
14917,7,$411.50 
14918,95,$963.06 
14919,87,$249.79 
14920,15,$9.98 
14921,19,$935.96 
14922,30,$488.42 
14923,37,$266.10 
14924,35,$339.33 
14925,10,$390.54 
14926,57,$963.64 
14927,33,$612.55 
14928,61,$560.94 
14929,38,$865.92 
14930,21,$792.58 
14931,93,$411.09 
14932,66,$78.22 
14933,61,$927.83 
14934,41,$261.91 
14935,82,$214.24 
14936,46,$635.32 
14937,42,$691.68 
14938,70,$593.92 
14939,51,$114.89 
14940,76,$899.88 
14941,9,$98.39 
14942,91,$522.31 
14943,15,$896.15 
14944,79,$337.22 
14945,5,$387.11 
14946,53,$573.02 
14947,98,$802.93 
14948,41,$807.21 
14949,6,$417.54 
14950,4,$27.12 
14951,63,$256.64 
14952,40,$572.86 
14953,13,$142.73 
14954,89,$245.90 
14955,20,$969.45 
14956,8,$177.57 
14957,67,$491.19 
14958,8,$704.04 
14959,58,$17.84 
14960,40,$778.44 
14961,54,$80.29 
14962,60,$456.00
14963,15,$963.36 
14964,7,$767.20 
14965,5,$528.42 
14966,30,$618.59 
14967,37,$976.87 
14968,22,$818.09 
14969,39,$26.67 
14970,69,$540.99 
14971,13,$113.49 
14972,62,$861.81 
14973,15,$786.39 
14974,6,$83.07 
14975,46,$531.81 
14976,20,$604.49 
14977,82,$890.71 
14978,68,$379.80 
14979,33,$417.44 
14980,33,$708.95 
14981,20,$207.11 
14982,47,$237.32 
14983,49,$397.57 
14984,92,$109.20 
14985,97,$976.59 
14986,1,$123.54 
14987,12,$780.18 
14988,93,$938.29 
14989,89,$383.34 
14990,20,$326.94 
14991,79,$307.87 
14992,33,$204.43 
14993,58,$661.99 
14994,85,$771.26 
14995,90,$198.93 
14996,39,$310.19 
14997,32,$361.46 
14998,13,$496.43 
14999,28,$250.03 
15000,75,$801.68 
15001,76,$968.53 
15002,93,$24.43 
15003,68,$264.61 
15004,5,$888.72 
15005,79,$641.96 
15006,97,$266.15 
15007,4,$699.91 
15008,95,$241.80 
15009,60,$473.65
15010,22,$799.46 
15011,10,$938.04 
15012,65,$927.32 
15013,1,$839.93 
15014,86,$725.20 
15015,38,$347.61 
15016,72,$363.42 
15017,80,$644.32 
15018,68,$510.52 
15019,41,$649.75 
15020,42,$889.11 
15021,21,$691.56 
15022,42,$482.78 
15023,99,$563.36 
15024,54,$298.85 
15025,51,$886.35 
15026,44,$433.20 
15027,43,$114.73 
15028,52,$687.67 
15029,24,$430.20 
15030,82,$221.44 
15031,62,$206.89 
15032,20,$531.78 
15033,22,$887.21 
15034,99,$371.48 
15035,95,$659.67 
15036,61,$597.51 
15037,87,$694.68 
15038,5,$795.12 
15039,64,$248.46 
15040,37,$630.31 
15041,0,$434.39 
15042,35,$726.10 
15043,65,$213.38 
15044,82,$201.35 
15045,76,$415.75 
15046,79,$145.55 
15047,52,$193.47 
15048,1,$928.48 
15049,54,$562.03 
15050,87,$486.21 
15051,46,$825.74 
15052,24,$753.11 
15053,13,$375.38 
15054,69,$886.10 
15055,45,$522.98 
15056,71,$713.43 
15057,64,$882.75 
15058,30,$531.74 
15059,23,$683.07 
15060,20,$453.99 
15061,38,$798.34 
15062,43,$897.89 
15063,21,$688.88 
15064,84,$641.40 
15065,60,$488.66
15066,44,$557.80 
15067,54,$608.27 
15068,28,$404.24 
15069,5,$581.34 
15070,52,$654.18 
15071,57,$300.27 
15072,24,$890.26 
15073,12,$481.66 
15074,54,$991.70 
15075,86,$274.49 
15076,80,$325.44 
15077,27,$964.60 
15078,93,$293.27 
15079,3,$779.02 
15080,38,$815.15 
15081,41,$389.06 
15082,90,$880.07 
15083,19,$198.19 
15084,22,$442.16 
15085,56,$384.60 
15086,62,$319.38 
15087,87,$300.24 
15088,47,$608.57 
15089,75,$524.09 
15090,42,$835.47 
15091,54,$485.65 
15092,96,$310.47 
15093,17,$700.14 
15094,69,$614.69 
15095,91,$731.41 
15096,63,$850.30 
15097,66,$471.99 
15098,5,$67.05 
15099,93,$841.38 
15100,6,$384.03 
15101,56,$467.56 
15102,98,$976.52 
15103,8,$274.85 
15104,46,$651.87 
15105,50,$940.03 
15106,61,$364.78 
15107,41,$181.00 
15108,9,$648.51 
15109,75,$249.93 
15110,63,$857.08 
15111,66,$778.14 
15112,0,$397.26 
15113,68,$553.24 
15114,26,$150.75 
15115,15,$654.93 
15116,93,$604.25 
15117,23,$960.11 
15118,25,$856.85 
15119,54,$698.92 
15120,33,$490.55 
15121,25,$161.95 
15122,0,$318.47 
15123,17,$421.34 
15124,69,$260.44 
15125,77,$825.01 
15126,93,$744.93 
15127,35,$233.67 
15128,18,$400.24 
15129,4,$775.85 
15130,8,$860.35 
15131,98,$566.10 
15132,70,$124.76 
15133,70,$379.20 
15134,62,$273.51 
15135,9,$994.13 
15136,65,$609.00 
15137,27,$55.42 
15138,4,$773.55 
15139,63,$497.22 
15140,77,$667.23 
15141,15,$859.47 
15142,34,$442.35 
15143,4,$955.45 
15144,50,$677.24 
15145,51,$793.00 
15146,61,$271.17 
15147,26,$518.56 
15148,70,$559.94 
15149,26,$813.60 
15150,53,$481.73 
15151,53,$983.64 
15152,10,$992.40 
15153,4,$745.40 
15154,57,$963.21 
15155,72,$303.69 
15156,39,$422.88 
15157,97,$540.98 
15158,28,$795.56 
15159,95,$533.57 
15160,29,$426.47 
15161,38,$887.44 
15162,3,$792.94 
15163,67,$251.90 
15164,73,$664.41 
15165,88,$547.40 
15166,76,$422.12 
15167,7,$706.32 
15168,14,$815.91 
15169,21,$214.77 
15170,92,$894.05 
15171,53,$660.33 
15172,29,$127.66 
15173,9,$752.27 
15174,83,$967.95 
15175,27,$940.02 
15176,38,$967.02 
15177,85,$597.15 
15178,44,$344.12 
15179,96,$594.94 
15180,39,$410.20 
15181,46,$279.44 
15182,17,$774.33 
15183,17,$17.46 
15184,90,$876.07 
15185,22,$14.90 
15186,76,$984.07 
15187,36,$916.94 
15188,85,$23.19 
15189,80,$78.02 
15190,10,$795.75 
15191,50,$415.00 
15192,45,$168.21 
15193,85,$733.77 
15194,80,$90.47 
15195,67,$405.61 
15196,64,$861.03 
15197,39,$214.31 
15198,88,$651.49 
15199,85,$385.20 
15200,76,$391.84 
15201,52,$248.36 
15202,31,$668.67 
15203,64,$254.82 
15204,9,$374.77 
15205,7,$451.68 
15206,29,$41.48 
15207,86,$709.99 
15208,38,$343.50 
15209,99,$730.09 
15210,72,$419.06 
15211,28,$330.09 
15212,71,$489.35 
15213,9,$52.12 
15214,41,$493.92 
15215,13,$76.58 
15216,6,$8.19 
15217,62,$324.42 
15218,47,$579.39 
15219,56,$123.87 
15220,1,$568.34 
15221,87,$415.18 
15222,71,$123.25 
15223,90,$49.06 
15224,83,$434.56 
15225,79,$359.87 
15226,37,$969.05 
15227,49,$489.79 
15228,49,$764.10 
15229,57,$563.22 
15230,88,$901.92 
15231,9,$414.66 
15232,93,$835.50 
15233,66,$457.05 
15234,39,$319.82 
15235,41,$964.25 
15236,77,$118.86 
15237,73,$88.59 
15238,79,$449.63 
15239,13,$634.94 
15240,7,$856.99 
15241,42,$369.29 
15242,12,$319.78 
15243,81,$999.69 
15244,63,$611.17 
15245,48,$684.44 
15246,34,$321.29 
15247,0,$301.74 
15248,37,$701.31 
15249,97,$833.09 
15250,28,$846.79 
15251,33,$839.32 
15252,72,$23.21 
15253,11,$589.77 
15254,35,$641.10 
15255,78,$600.92 
15256,85,$640.81 
15257,68,$993.51 
15258,22,$685.74 
15259,74,$223.13 
15260,6,$54.26 
15261,28,$896.30 
15262,22,$332.16 
15263,55,$385.64 
15264,22,$925.34 
15265,93,$362.78 
15266,78,$574.54 
15267,14,$552.30 
15268,38,$49.82 
15269,80,$288.56 
15270,18,$549.81 
15271,8,$54.94 
15272,44,$975.89 
15273,32,$748.51 
15274,10,$985.21 
15275,94,$943.36 
15276,13,$410.96 
15277,15,$286.45 
15278,3,$737.87 
15279,68,$302.81 
15280,77,$276.50 
15281,61,$786.52 
15282,32,$819.24 
15283,66,$344.18 
15284,73,$352.36 
15285,70,$445.47 
15286,43,$688.89 
15287,46,$688.82 
15288,13,$435.72 
15289,98,$625.81 
15290,44,$90.61 
15291,69,$916.20 
15292,12,$394.87 
15293,69,$821.25 
15294,57,$750.35 
15295,91,$941.92 
15296,37,$373.65 
15297,80,$876.79 
15298,85,$748.69 
15299,46,$810.90 
15300,53,$68.69 
15301,82,$199.71 
15302,40,$607.39 
15303,54,$344.23 
15304,57,$867.04 
15305,83,$257.09 
15306,95,$932.35 
15307,43,$157.11 
15308,46,$396.90 
15309,32,$499.42
15310,43,$311.72 
15311,44,$88.20 
15312,21,$226.00 
15313,43,$963.89 
15314,7,$286.58 
15315,67,$908.99 
15316,8,$639.70 
15317,36,$418.90 
15318,59,$539.61 
15319,65,$467.89 
15320,49,$141.22 
15321,46,$672.48 
15322,42,$144.25 
15323,96,$204.56 
15324,46,$664.21 
15325,58,$306.62 
15326,23,$685.24 
15327,95,$270.62 
15328,64,$739.46 
15329,37,$281.00 
15330,72,$833.54 
15331,91,$443.82 
15332,36,$280.55 
15333,97,$197.67 
15334,31,$730.80 
15335,92,$682.67 
15336,67,$944.11 
15337,0,$558.83 
15338,21,$837.40 
15339,89,$372.40 
15340,65,$151.05 
15341,96,$594.31 
15342,47,$955.50 
15343,66,$509.80 
15344,46,$309.16 
15345,69,$969.59 
15346,30,$548.96 
15347,13,$264.90 
15348,19,$481.36 
15349,9,$197.80 
15350,43,$385.58 
15351,13,$426.53 
15352,98,$194.39 
15353,0,$234.12 
15354,62,$797.19 
15355,42,$360.78 
15356,11,$939.41 
15357,56,$167.95 
15358,0,$823.76 
15359,6,$323.69 
15360,49,$432.16 
15361,36,$372.42 
15362,78,$802.00 
15363,43,$677.41 
15364,9,$131.64 
15365,9,$345.15 
15366,31,$383.90 
15367,86,$416.53 
15368,38,$207.27 
15369,56,$332.89 
15370,46,$979.42 
15371,73,$856.46 
15372,82,$682.01 
15373,59,$425.34 
15374,14,$360.43 
15375,64,$658.11 
15376,36,$584.73 
15377,0,$341.91 
15378,68,$869.53 
15379,50,$691.62 
15380,6,$529.48 
15381,4,$742.45 
15382,60,$453.89
15383,57,$777.34 
15384,58,$911.61 
15385,13,$398.68 
15386,23,$189.58 
15387,18,$353.48 
15388,73,$365.90 
15389,40,$134.78 
15390,59,$285.22 
15391,75,$724.66 
15392,20,$144.05 
15393,11,$889.42 
15394,5,$215.03 
15395,74,$599.73 
15396,53,$669.70 
15397,95,$234.19 
15398,76,$249.04 
15399,60,$478.10
15400,94,$643.28 
15401,88,$687.39 
15402,77,$13.76 
15403,74,$390.54 
15404,33,$816.28 
15405,1,$870.55 
15406,93,$539.43 
15407,8,$419.11 
15408,69,$728.00 
15409,60,$496.84
15410,34,$588.01 
15411,60,$469.57
15412,96,$689.12 
15413,15,$712.20 
15414,82,$600.39 
15415,59,$256.33 
15416,83,$616.56 
15417,35,$899.42 
15418,63,$372.44 
15419,4,$894.49 
15420,38,$286.82 
15421,78,$361.54 
15422,46,$142.80 
15423,79,$446.49 
15424,75,$723.96 
15425,95,$306.57 
15426,30,$731.15 
15427,98,$902.75 
15428,33,$113.89 
15429,48,$800.81 
15430,66,$228.83 
15431,47,$943.30 
15432,4,$427.00 
15433,1,$625.93 
15434,42,$879.10 
15435,69,$904.43 
15436,46,$657.43 
15437,62,$976.10 
15438,27,$183.58 
15439,0,$802.18 
15440,24,$445.58 
15441,12,$982.42 
15442,70,$515.44 
15443,76,$877.53 
15444,22,$122.51 
15445,86,$423.67 
15446,43,$529.15 
15447,36,$215.68 
15448,93,$118.77 
15449,29,$210.79 
15450,43,$849.93 
15451,29,$802.14 
15452,47,$619.59 
15453,63,$734.85 
15454,10,$637.21 
15455,64,$490.23 
15456,54,$102.17 
15457,18,$818.85 
15458,6,$841.20 
15459,88,$775.69 
15460,51,$718.71 
15461,84,$499.02 
15462,10,$882.71 
15463,59,$790.96 
15464,47,$295.16 
15465,1,$994.62 
15466,67,$392.44 
15467,31,$972.28 
15468,81,$196.13 
15469,35,$127.35 
15470,80,$700.43 
15471,29,$501.27 
15472,53,$416.28 
15473,68,$836.42 
15474,29,$642.27 
15475,56,$228.36 
15476,70,$269.49 
15477,59,$179.02 
15478,0,$131.80 
15479,87,$80.78 
15480,3,$566.83 
15481,65,$408.20 
15482,15,$585.27 
15483,14,$957.45 
15484,85,$107.53 
15485,11,$58.98 
15486,32,$496.04
15487,24,$628.89 
15488,33,$512.94 
15489,71,$615.06 
15490,26,$836.49 
15491,39,$635.32 
15492,72,$509.70 
15493,50,$849.97 
15494,19,$447.61 
15495,17,$569.51 
15496,86,$571.94 
15497,38,$30.11 
15498,25,$835.12 
15499,24,$363.67 
15500,75,$346.40 
15501,76,$829.70 
15502,5,$913.46 
15503,61,$524.63 
15504,82,$493.88 
15505,36,$319.64 
15506,60,$499.27
15507,24,$786.60 
15508,17,$359.37 
15509,44,$348.02 
15510,87,$686.86 
15511,45,$364.68 
15512,79,$526.37 
15513,63,$909.47 
15514,78,$537.61 
15515,54,$113.42 
15516,16,$869.63 
15517,81,$129.13 
15518,2,$212.43 
15519,54,$478.90 
15520,25,$686.40 
15521,5,$999.09 
15522,29,$821.14 
15523,26,$831.23 
15524,37,$943.78 
15525,19,$182.28 
15526,59,$542.62 
15527,88,$643.12 
15528,65,$116.38 
15529,48,$28.89 
15530,34,$358.43 
15531,41,$467.76 
15532,15,$32.02 
15533,87,$592.87 
15534,84,$97.68 
15535,32,$471.26
15536,60,$482.12
15537,4,$526.15 
15538,34,$377.46 
15539,27,$935.30 
15540,13,$511.48 
15541,30,$677.54 
15542,83,$448.82 
15543,92,$178.67 
15544,96,$450.06 
15545,55,$948.44 
15546,96,$388.19 
15547,86,$128.77 
15548,10,$519.37 
15549,87,$604.46 
15550,33,$254.24 
15551,43,$985.53 
15552,61,$696.64 
15553,9,$231.33 
15554,72,$279.02 
15555,91,$897.14 
15556,44,$164.99 
15557,91,$529.40 
15558,82,$522.14 
15559,37,$229.98 
15560,77,$6.21 
15561,14,$386.43 
15562,41,$687.24 
15563,94,$204.99 
15564,6,$713.12 
15565,18,$802.85 
15566,6,$64.09 
15567,23,$679.73 
15568,55,$658.51 
15569,82,$194.93 
15570,68,$878.82 
15571,57,$622.38 
15572,1,$967.15 
15573,71,$745.52 
15574,55,$493.29 
15575,98,$355.58 
15576,20,$317.43 
15577,0,$141.78 
15578,89,$951.50 
15579,74,$43.34 
15580,90,$722.79 
15581,51,$127.48 
15582,68,$835.27 
15583,5,$393.53 
15584,3,$801.75 
15585,61,$401.86 
15586,27,$179.23 
15587,41,$934.98 
15588,67,$283.89 
15589,67,$650.40 
15590,73,$617.29 
15591,15,$145.67 
15592,54,$3.87 
15593,27,$154.16 
15594,53,$275.30 
